ÈÕÆÚ,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH,000519.SZ,000547.SZ,002465.SZ,300527.SZ,300762.SZ,600184.SH,600435.SH,600562.SH,600764.SH,600967.SH,600990.SH,601606.SH
2014/3/13,0.8097,-0.3448,3.7037,,,0.3739,1.3743,-0.1263,0,1.021,0.9105,,1.0314,2.9471,1.7676,,,0.6581,1.0108,0.3013,1.0497,0.6063,0.876,,2370450120,3820884820,12190960530,,,2210664827,9338036400,2616222731,2838949332,7223517200,3128160000,,24.1227,34.8571,42.8122,,,-23.6526,407.5375,53.7671,609.6044,29.7413,71.0322,,2.5595,2.9527,3.0589,,,4.2591,4.4588,6.5551,4.6922,3.5013,4.3201,,4.4168,9.0005,8.2941,,,2.2573,8.879,5.6228,3.5135,2.4001,3.2564,
2014/3/14,-1.3655,6.0554,0.0476,,,-2.3417,-1.5152,-1.1884,1.0453,-0.4756,-1.391,,0.9878,4.5977,1.2533,,,0.4987,0.8139,0.4807,1.2303,0.5362,0.7696,,2338082528,4052253278,12196765749,,,2158898327,9196551000,2585132347,2868624761,7189160400,3084648000,,23.7933,36.9679,42.8326,,,-23.0988,401.3627,53.1282,615.9766,29.5999,70.0441,,2.5246,3.1315,3.0603,,,4.1594,4.3913,6.4772,4.7413,3.4846,4.26,,4.3565,9.5455,8.2981,,,2.2044,8.7445,5.556,3.5502,2.3887,3.2111,
2014/3/17,2.443,4.5677,0.9995,,,3.3787,1.9433,1.3818,0,2.3297,2.9737,,1.2452,3.9239,2.1521,,,0.5188,1.0528,0.4122,0.9638,0.562,0.833,,2395201808,4237348044,12318675355,,,2231842031,9375269400,2620853214,2868624761,7356649800,3176376000,,24.3746,38.6565,43.2607,,,-23.8792,409.1625,53.8623,615.9766,30.2895,72.127,,2.5863,3.2746,3.0909,,,4.2999,4.4766,6.5668,4.7413,3.5658,4.3867,,4.463,9.9815,8.381,,,2.2789,8.9144,5.6327,3.5502,2.4444,3.3066,
2014/3/18,-0.7949,-0.936,-1.2724,,,-0.6853,-0.556,0.4543,-2.2989,0.3503,-0.037,,1.1635,2.5672,2.4154,,,0.5442,0.8437,0.8087,1.1292,0.4853,1.0619,,2376162048,4197684880,12161934434,,,2216547383,9323143200,2632760169,2802679364,7382417400,3175200000,,24.1808,38.2946,42.7103,,,-23.7156,406.8875,54.107,601.8162,30.3956,72.1003,,2.5657,3.2439,3.0516,,,4.2705,4.4517,6.5966,4.6323,3.5783,4.3851,,4.4275,9.888,8.2744,,,2.2633,8.8648,5.6583,3.4686,2.4529,3.3053,
2014/3/19,2.0032,2.3622,-2.3866,,,-1.6985,-0.7987,-2.1106,0.5882,-1.8034,0.6667,,1.7938,3.0795,1.4538,,,0.5572,0.7642,0.4393,0.9899,1.1111,0.8339,,2423761448,4296842791,11871673469,,,2178899020,9248677200,2577194377,2819165713,7249284800,3196368000,,24.6652,39.1992,41.6909,,,-23.3128,403.6376,52.965,605.3563,29.8474,72.581,,2.6171,3.3205,2.9788,,,4.1979,4.4162,6.4574,4.6595,3.5138,4.4143,,4.5162,10.1216,8.0769,,,2.2249,8.794,5.5389,3.489,2.4087,3.3274,
2014/3/20,-3.535,0,-3.423,,,-0.378,-4.1868,-0.6674,-1.9883,-0.3555,-2.7962,,1.301,,1.5796,,,0.8048,1.1033,0.7814,0.7054,1.211,0.8637,,2338082528,4296842791,11465308118,,,2170663441,8861454000,2559995441,2763112126,7223517200,3106992000,,23.7933,39.1992,40.2638,,,-23.2247,386.7382,52.6116,593.32,29.7413,70.5515,,2.5246,3.3205,2.8768,,,4.1821,4.2313,6.4143,4.5669,3.5013,4.2909,,4.3565,10.1216,7.8004,,,2.2164,8.4258,5.5019,3.4196,2.4001,3.2343,
2014/3/21,0.9772,0,2.2785,,,0.7046,2.0168,-1.8088,2.2673,5.1724,-2.3846,,1.04,,1.4899,,,0.4597,0.9195,1.1713,0.6104,1.7525,2.2279,,2360930240,4296842791,11726542986,,,2185958088,9040172400,2513690614,2825760253,7597147400,3032904000,,24.0258,39.1992,41.1813,,,-23.3883,394.5379,51.6599,606.7723,31.2797,68.8692,,2.5493,3.3205,2.9423,,,4.2115,4.3166,6.2982,4.6704,3.6824,4.1885,,4.3991,10.1216,7.9781,,,2.2321,8.5958,5.4024,3.4972,2.5243,3.1572,
2014/3/24,0.8065,0,0.2475,,,-0.6459,0.9061,0.4474,-0.2334,2.6569,-2.2489,,0.9249,,1.1864,,,0.5413,0.5971,0.4867,0.9722,1.6605,1.1746,,2379970000,4296842791,11755569083,,,2171839952,9122085000,2524936072,2819165713,7798993600,2964696000,,24.2196,39.1992,41.2832,,,-23.2372,398.1128,51.891,605.3563,32.1107,67.3203,,2.5698,3.3205,2.9496,,,4.1843,4.3557,6.3264,4.6595,3.7802,4.0943,,4.4346,10.1216,7.9979,,,2.2176,8.6737,5.4266,3.489,2.5913,3.0862,
2014/3/25,-0.96,0,-0.0494,,,0.2167,-0.1633,-0.393,6.1988,-0.3855,-0.5553,,0.9805,,0.9425,,,0.423,0.6115,0.411,1.2207,0.7696,1.4525,,2357122288,4296842791,11749763863,,,2176545998,9107191800,2515013609,2993921015,7768931400,2948232000,,23.9871,39.1992,41.2628,,,-23.2876,397.4628,51.6871,642.8813,31.9869,66.9465,,2.5452,3.3205,2.9482,,,4.1934,4.3486,6.3016,4.9484,3.7657,4.0716,,4.392,10.1216,7.9939,,,2.2225,8.6595,5.4053,3.7053,2.5814,3.0691,
2014/3/26,-0.1616,0,0.5435,,,1.027,-0.4088,1.7359,0.5507,-0.4975,1.2365,,0.6825,,1.956,,,0.4293,0.4997,0.6391,2.4118,0.5998,0.7339,,2353314336,4296842791,11813621276,,,2198899713,9069958800,2558672446,3010407364,7730280000,2984688000,,23.9483,39.1992,41.4871,,,-23.5268,395.8379,52.5844,646.4214,31.8278,67.7743,,2.541,3.3205,2.9642,,,4.2365,4.3308,6.411,4.9756,3.7469,4.1219,,4.3849,10.1216,8.0374,,,2.2453,8.6241,5.4991,3.7257,2.5685,3.107,
2014/3/27,-2.1845,0,-4.0786,,,-1.3376,-2.2167,-2.2492,-1.2048,0.2222,-1.1426,,1.1464,,1.9293,,,0.5109,0.7541,0.5078,1.2275,0.6873,0.9603,,2301906984,4296842791,11331788074,,,2169486929,8868900600,2501122161,2974137396,7747458400,2950584000,,23.4252,39.1992,39.795,,,-23.2121,387.0631,51.4016,638.6332,31.8985,66.9999,,2.4855,3.3205,2.8433,,,4.1798,4.2348,6.2668,4.9157,3.7553,4.0748,,4.2891,10.1216,7.7096,,,2.2152,8.4329,5.3754,3.6808,2.5742,3.0715,
2014/3/28,-2.2333,-10,-4.457,,,-6.7245,-2.0151,-1.6133,-3.2151,-3.3814,0.3189,,1.1429,5.3797,2.0773,,,1.99,0.7546,0.3668,1.0794,0.6141,0.6765,,2250499632,3867158511,10826733995,,,2023599522,8690182200,2460770812,2878516570,7485487800,2959992000,,22.902,35.2793,38.0213,,,-21.6512,379.2634,50.5724,618.1006,30.8199,67.2135,,2.43,2.9885,2.7166,,,3.8987,4.1495,6.1657,4.7576,3.6283,4.0878,,4.1933,9.1095,7.366,,,2.0663,8.263,5.2887,3.5625,2.4872,3.0813,
2014/3/31,1.1844,-4.2735,0.9651,,,0.4651,2.3136,2.7957,-0.6873,0.8032,-1.3111,,0.6351,4.8279,0.927,,,0.7859,0.774,0.7482,0.5313,0.415,0.454,,2277155296,3701895327,10931227942,,,2033011613,8891240400,2529566555,2858732951,7545612200,2921184000,,23.1733,33.7716,38.3883,,,-21.7519,388.0381,51.9862,613.8525,31.0675,66.3323,,2.4588,2.8608,2.7428,,,3.9169,4.2455,6.338,4.7249,3.6574,4.0342,,4.243,8.7202,7.437,,,2.0759,8.4542,5.4365,3.538,2.5072,3.0409,
2014/4/1,0.8361,2.6786,2.2836,,,2.7778,0.5025,0.1308,1.4994,3.9841,1.7311,,0.7761,2.4018,1.1351,,,0.7852,0.6611,0.5441,0.5588,1.5633,0.3482,,2296195056,3801053238,11180852372,,,2089484158,8935920000,2532874042,2901597459,7846234200,2971752000,,23.367,34.6762,39.2649,,,-22.3561,389.9881,52.0542,623.0568,32.3052,67.4806,,2.4794,2.9374,2.8054,,,4.0257,4.2668,6.3463,4.7958,3.8031,4.1041,,4.2785,8.9537,7.6069,,,2.1336,8.4967,5.4436,3.591,2.607,3.0935,
2014/4/2,-1.3267,-7.6522,-5.1921,,,0.2252,-0.75,-1.4886,1.4773,0.1095,0.277,,0.776,4.0633,2.7742,,,0.4884,0.5055,0.3819,0.6336,1.0426,0.4407,,2265731440,3510190033,10600330442,,,2094190203,8868900600,2495168683,2944461967,7854823400,2979984000,,23.057,32.0227,37.2262,,,-22.4064,387.0631,51.2793,632.261,32.3406,67.6675,,2.4465,2.7126,2.6598,,,4.0347,4.2348,6.2518,4.8666,3.8073,4.1155,,4.2217,8.2686,7.2119,,,2.1384,8.4329,5.3626,3.6441,2.6099,3.1021,
2014/4/3,0,-1.8832,1.3143,,,1.1236,0.2519,-2.333,-1.5677,-1.6949,-0.9866,,0.5359,3.9833,2.0031,,,0.8692,0.4856,0.8608,0.3518,1.7727,0.3272,,2265731440,3444084760,10739655705,,,2117720430,8891240400,2436956901,2898300189,7721690800,2950584000,,23.057,31.4197,37.7155,,,-22.6582,388.0381,50.0829,622.3488,31.7924,66.9999,,2.4465,2.6615,2.6947,,,4.0801,4.2455,6.106,4.7903,3.7428,4.0748,,4.2217,8.1129,7.3067,,,2.1624,8.4542,5.2375,3.5869,2.5657,3.0715,
2014/4/4,2.0168,3.8388,1.8378,,,1.0556,2.1776,1.3572,-0.7964,-0.9455,3.5871,,0.6727,1.8843,1.203,,,0.2993,0.9542,0.5345,0.4658,0.7955,0.9747,,2311426864,3576295307,10937033161,,,2140074146,9084852000,2470031777,2875219300,7648682600,3056424000,,23.522,32.6258,38.4087,,,-22.8974,396.4879,50.7627,617.3926,31.4918,69.4032,,2.4958,2.7637,2.7442,,,4.1231,4.3379,6.1889,4.7522,3.7074,4.221,,4.3069,8.4243,7.441,,,2.1852,8.6383,5.3086,3.5584,2.5414,3.1817,
2014/4/8,0.659,1.6636,2.7601,,,4.508,0.9836,0.5088,-4.0138,2.0775,1.2312,,0.917,1.9859,2.0226,,,1.0897,1.2753,0.9069,1.6585,0.901,0.8348,,2326658672,3635790054,11238904565,,,2236548076,9174211200,2482600230,2759814856,7807582800,3094056000,,23.677,33.1686,39.4688,,,-23.9296,400.3877,51.021,592.612,32.1461,70.2578,,2.5123,2.8097,2.82,,,4.309,4.3806,6.2203,4.5614,3.7844,4.273,,4.3352,8.5644,7.6464,,,2.2837,8.7232,5.3356,3.4155,2.5942,3.2209,
2014/4/9,0.2455,1.8182,1.188,,,-0.0526,-0.0812,1.199,0.7168,-0.275,-0.5701,,0.8952,1.7555,1.723,,,0.6912,0.8614,0.5918,0.8156,0.9507,0.645,,2332370600,3701895327,11372424609,,,2235371565,9166764600,2512367619,2779598475,7786109800,3076416000,,23.7352,33.7716,39.9377,,,-23.917,400.0627,51.6327,596.8601,32.0577,69.8572,,2.5184,2.8608,2.8535,,,4.3067,4.3771,6.2949,4.5941,3.774,4.2486,,4.3459,8.7202,7.7372,,,2.2825,8.7162,5.3996,3.44,2.5871,3.2025,
2014/4/10,0,0.7143,0.5105,,,0.5263,-0.8123,0.158,-0.7117,0.5516,-0.4969,,1.0193,2.333,1.9668,,,0.7106,1.0923,0.5192,0.6045,1.0451,0.9274,,2332370600,3728337437,11430476802,,,2247136679,9092298600,2516336604,2759814856,7829055800,3061128000,,23.7352,34.0129,40.1415,,,-24.0429,396.8128,51.7143,592.612,32.2345,69.51,,2.5184,2.8812,2.8681,,,4.3294,4.3415,6.3049,4.5614,3.7948,4.2275,,4.3459,8.7825,7.7767,,,2.2945,8.6453,5.4081,3.4155,2.6013,3.1866,
2014/4/11,1.6327,0.1773,0.0508,,,-0.0524,0.4914,0.3417,0.3584,-1.3714,-0.3842,,1.6756,1.3858,1.65,,,0.3731,0.7791,0.4613,0.7505,0.861,0.9999,,2370450120,3734947964,11436282021,,,2245960167,9136978200,2524936072,2769706666,7721690800,3049368000,,24.1227,34.0732,40.1619,,,-24.0303,398.7628,51.891,594.736,31.7924,69.243,,2.5595,2.8863,2.8695,,,4.3271,4.3628,6.3264,4.5778,3.7428,4.2113,,4.4168,8.798,7.7807,,,2.2933,8.6878,5.4266,3.4278,2.5657,3.1743,
2014/4/14,0.0803,0.885,1.269,,,2.5668,-0.0815,2.3055,-0.2381,-1.6685,1.1955,,0.796,1.3733,1.3968,,,0.6488,0.5494,1.4422,0.411,1.1385,0.7366,,2372354096,3768000601,11802962540,,,2303609223,9129531600,2583147855,2763112126,7592852800,3085824000,,24.1421,34.3747,40.6716,,,-24.6471,398.4378,53.0874,593.32,31.262,70.0708,,2.5616,2.9119,2.9059,,,4.4382,4.3593,6.4723,4.5669,3.6803,4.2616,,4.4204,8.8759,7.8794,,,2.3522,8.6807,5.5517,3.4196,2.5229,3.2123,
2014/4/15,-0.6421,-1.7544,0.2005,,,0,-0.1631,0.1536,1.074,0.0566,-0.0762,,0.769,1.8643,1.6842,,,0.6904,1.3204,0.5943,0.6787,0.5719,0.7261,,2357122288,3701895327,12051215678,,,2303609223,9114638400,2587116840,2792787554,7597147400,3083472000,,23.9871,33.7716,40.7531,,,-24.6471,397.7878,53.1689,599.6922,31.2797,70.0174,,2.5452,2.8608,2.9118,,,4.4382,4.3522,6.4822,4.6159,3.6824,4.2584,,4.392,8.7202,7.8952,,,2.3522,8.6666,5.5602,3.4564,2.5243,3.2098,
2014/4/16,0.1616,7.5,2.5013,,,-1.2257,-0.0817,1.3807,-2.0071,0.1696,-1.3349,,0.5214,4.7892,1.9158,,,0.3614,0.5875,0.8677,0.5884,0.4003,0.5012,,2360930240,3979537477,12352646785,,,2275372951,9107191800,2622837706,2736733967,7610031200,3042312000,,24.0258,36.3045,41.7725,,,-24.345,397.4628,53.9031,587.6558,31.3327,69.0828,,2.5493,3.0753,2.9846,,,4.3838,4.3486,6.5717,4.5233,3.6886,4.2015,,4.3991,9.3742,8.0927,,,2.3234,8.6595,5.637,3.387,2.5286,3.167,
2014/4/17,0.8871,0,-0.7321,,,0.5171,-0.5724,-0.5801,-0.241,-1.0722,0.1933,,0.9199,,1.3133,,,0.4446,0.4494,0.4965,0.3854,0.5435,0.4793,,2381873976,3979537477,12262217453,,,2287138064,9055065600,2607623263,2730139428,7528433800,3048192000,,24.2389,36.3045,41.4667,,,-24.4709,395.1879,53.5904,586.2398,30.9967,69.2163,,2.5719,3.0753,2.9627,,,4.4065,4.3237,6.5336,4.5124,3.6491,4.2096,,4.4381,9.3742,8.0334,,,2.3354,8.6099,5.6043,3.3788,2.5014,3.1731,
2014/4/18,-0.9592,0,-1.1308,,,1.8519,0.0822,0.761,0.7246,-3.0234,-0.5787,,1.2538,,1.4141,,,1.5913,0.4381,0.3605,0.3515,1.3173,0.3053,,2359026264,3979537477,12123559144,,,2329492473,9062512200,2627468189,2749923047,7300820000,3030552000,,24.0064,36.3045,40.9978,,,-24.924,395.5129,53.9982,590.4879,30.0596,68.8157,,2.5472,3.0753,2.9292,,,4.4881,4.3273,6.5833,4.5451,3.5388,4.1853,,4.3956,9.3742,7.9426,,,2.3786,8.617,5.6469,3.4033,2.4258,3.1548,
2014/4/21,-3.2284,0,0,,,-1.9697,-2.5472,1.007,-2.1583,1.5294,-1.3582,,1.0824,,,,,0.6629,0.6566,0.7583,0.5241,1.6073,0.4434,,2282867224,3979537477,12123559144,,,2283608530,8831667600,2653928090,2690572189,7412479600,2989392000,,23.2314,36.3045,40.9978,,,-24.4331,385.4382,54.542,577.7436,30.5193,67.8811,,2.465,3.0753,2.9292,,,4.3997,4.217,6.6496,4.447,3.5929,4.1284,,4.2537,9.3742,7.9426,,,2.3318,8.3975,5.7038,3.3299,2.4629,3.1119,
2014/4/22,0.0834,0,-2.4366,,,1.288,-0.253,-2.8664,-0.4902,1.3905,-1.5736,,0.9161,,1.6181,,,1.3118,0.6342,0.7412,0.4498,0.8353,0.4586,,2284771200,3979537477,11828156658,,,2313021314,8809327800,2577855874,2677383110,7515550000,2942352000,,23.2508,36.3045,39.9988,,,-24.7478,384.4632,52.9786,574.9115,30.9437,66.813,,2.467,3.0753,2.8579,,,4.4563,4.2064,6.459,4.4252,3.6429,4.0635,,4.2572,9.3742,7.7491,,,2.3618,8.3763,5.5403,3.3135,2.4972,3.0629,
2014/4/23,0.75,0,2.6504,,,2.2889,2.7895,5.0552,-0.2463,2.1714,4.6763,,0.6904,,1.4213,,,1.0557,1.0368,2.2502,0.1916,1.3027,0.8729,,2301906984,3979537477,12141645010,,,2365964325,9055065600,2708170888,2670788570,7678744800,3079944000,,23.4252,36.3045,41.0589,,,-25.3142,395.1879,55.6568,573.4954,31.6156,69.9373,,2.4855,3.0753,2.9336,,,4.5583,4.3237,6.7855,4.4143,3.722,4.2535,,4.2891,9.3742,7.9544,,,2.4159,8.6099,5.8204,3.3054,2.5514,3.2062,
2014/4/24,4.8801,0,2.7805,,,-1.0443,-1.8092,-1.6121,-3.0864,3.3557,1.1455,,3.8774,,2.9515,,,0.5551,0.6774,0.8145,0.5028,2.6888,1.949,,2414241568,3979537477,12479247851,,,2341257587,8891240400,2664512051,2588356824,7936420800,3115224000,,24.5683,36.3045,42.2006,,,-25.0499,388.0381,54.7595,555.795,32.6765,70.7384,,2.6068,3.0753,3.0152,,,4.5107,4.2455,6.6761,4.278,3.8468,4.3022,,4.4984,9.3742,8.1756,,,2.3906,8.4542,5.7266,3.2034,2.637,3.2429,
2014/4/25,-3.0757,0,-2.0773,,,-3.6683,-2.1776,-3.2274,-1.6561,-0.974,-2.6048,,1.9835,,1.2266,,,0.5445,0.5373,0.7564,0.5261,1.1367,0.8927,,2339986504,3979537477,12220017098,,,2255372258,8697628800,2578517372,2545492316,7859118000,3034080000,,23.8127,36.3045,41.324,,,-24.131,379.5884,52.9922,546.5907,32.3583,68.8959,,2.5267,3.0753,2.9525,,,4.3453,4.153,6.4607,4.2072,3.8094,4.1902,,4.3601,9.3742,8.0058,,,2.3029,8.2701,5.5417,3.1503,2.6113,3.1584,
2014/4/28,-6.0212,0,-6.8574,,,-1.9301,-5.3082,-3.5146,-4.0155,-4.2623,-5.5039,,1.9176,,2.1094,,,0.3477,0.893,0.8039,0.4713,0.9739,1.0049,,2199092280,3979537477,11382038619,,,2211841338,8235939600,2487892210,2443276951,7524139200,2867088000,,22.3789,36.3045,38.4902,,,-23.6652,359.439,51.1297,524.6421,30.9791,65.1039,,2.3745,3.0753,2.7501,,,4.2614,3.9326,6.2336,4.0383,3.647,3.9595,,4.0976,9.3742,7.4568,,,2.2585,7.8311,5.347,3.0238,2.5,2.9846,
2014/4/29,0.4329,0,1.3771,,,0.9574,0.5425,1.1433,0.5398,4.2237,-1.2305,,0.7116,,1.0953,,,0.4726,0.5837,0.2741,0.3498,0.7518,0.7395,,2208612160,3979537477,11538782795,,,2233018542,8280619200,2516336604,2456466031,7841939600,2831808000,,22.4758,36.3045,39.0203,,,-23.8918,361.3889,51.7143,527.4742,32.2875,64.3028,,2.3848,3.0753,2.7879,,,4.3022,3.9539,6.3049,4.0601,3.8011,3.9108,,4.1153,9.3742,7.5595,,,2.2801,7.8736,5.4081,3.0401,2.6056,2.9479,
2014/4/30,0,0,1.4972,,,-0.0527,0.8094,0.6046,0.4027,-1.1501,-1.7027,,0.726,,0.7695,,,0.2572,0.437,0.3674,0.3061,0.8466,0.6056,,2208612160,3979537477,11647298000,,,2231842031,8347638600,2531551047,2466357840,7751753000,2783592000,,22.4758,36.3045,39.3872,,,-23.8792,364.3138,52.027,529.5983,31.9162,63.2079,,2.3848,3.0753,2.8142,,,4.2999,3.9859,6.343,4.0764,3.7573,3.8442,,4.1153,9.3742,7.6306,,,2.2789,7.9373,5.4408,3.0524,2.5757,2.8977,
2014/5/5,0,0,-0.4658,,,5.2715,0.9813,1.9075,1.6043,0.0554,0.2535,,0.6818,,0.7974,,,0.6689,0.4815,0.4131,0.3335,1.6713,0.6533,,2208612160,3979537477,11593040401,,,2349493166,8429551200,2579840367,2505925078,7756047600,2790648000,,22.4758,36.3045,39.2037,,,-25.138,367.8887,53.0194,538.0945,31.9339,63.3682,,2.3848,3.0753,2.8011,,,4.5266,4.025,6.464,4.1418,3.7594,3.854,,4.1153,9.3742,7.595,,,2.399,8.0152,5.5446,3.1013,2.5771,2.905,
2014/5/6,0.1724,0,4.2122,,,-0.0501,0.1767,-0.6154,0,5.371,1.0535,,0.7875,,1.8213,,,0.7978,0.4181,0.3942,0.3791,3.1871,0.6721,,2212420112,3979537477,12081358795,,,2348316655,8444444400,2563964426,2505925078,8172623800,2820048000,,22.5145,36.3045,40.8551,,,-25.1254,368.5387,52.6931,538.0945,33.6491,64.0358,,2.3889,3.0753,2.919,,,4.5243,4.0321,6.4242,4.1418,3.9613,3.8946,,4.1224,9.3742,7.9149,,,2.3978,8.0293,5.5105,3.1013,2.7155,2.9356,
2014/5/7,-1.9793,0,-1.1228,,,0.1002,0,2.0124,-3.1579,0.1576,-2.0434,,0.7903,,1.1617,,,0.5198,0.63,1.0435,0.4194,1.9959,0.5521,,2168628664,3979537477,11945714797,,,2350669677,8444444400,2615561234,2426790602,8185507600,2762424000,,22.0689,36.3045,40.3964,,,-25.1506,368.5387,53.7535,521.102,33.7021,62.7273,,2.3416,3.0753,2.8863,,,4.5289,4.0321,6.5535,4.011,3.9676,3.815,,4.0408,9.3742,7.8261,,,2.4002,8.0293,5.6214,3.0034,2.7198,2.8756,
2014/5/8,0.0878,0,0.3028,,,0.5506,-1.0582,0.7081,-1.4946,-1.7838,4.0443,,0.5928,,0.7371,,,0.5891,0.4408,0.4225,0.4899,1.0134,1.4611,,2170532640,3979537477,11981886530,,,2363611302,8355085200,2634083164,2390520634,8039491200,2874144000,,22.0882,36.3045,40.5187,,,-25.2891,364.6388,54.1342,513.3138,33.1009,65.2641,,2.3437,3.0753,2.895,,,4.5538,3.9895,6.5999,3.9511,3.8968,3.9693,,4.0443,9.3742,7.8498,,,2.4135,7.9444,5.6612,2.9585,2.6713,2.9919,
2014/5/9,-3.2456,0,-3.0189,,,-0.2987,-0.1783,0.0753,0.2759,-1.7628,-2.1686,,1.6968,,1.1499,,,0.737,0.458,0.4134,0.283,1.0064,0.5395,,2100085528,3979537477,11620169201,,,2356552234,8340192000,2636067657,2397115174,7897769400,2811816000,,21.3713,36.3045,39.2955,,,-25.2135,363.9889,54.175,514.7299,32.5174,63.8488,,2.2676,3.0753,2.8076,,,4.5402,3.9824,6.6049,3.962,3.8281,3.8832,,3.9131,9.3742,7.6128,,,2.4063,7.9302,5.6654,2.9667,2.6242,2.9271,
2014/5/12,1.9039,0,3.5798,,,1.2981,2.0536,1.2045,3.5763,3.8064,1.2129,,1.7378,,1.2696,,,1.0331,0.6542,0.6382,0.4919,1.1152,0.7105,,2140069024,3979537477,12036144129,,,2387141529,8511463800,2667819538,2482844190,8198391400,2845920000,,21.7782,36.3045,40.7022,,,-25.5408,371.4636,54.8275,533.1384,33.7552,64.6232,,2.3108,3.0753,2.9081,,,4.5991,4.0642,6.6844,4.1037,3.9738,3.9303,,3.9876,9.3742,7.8853,,,2.4375,8.0931,5.7337,3.0728,2.7241,2.9626,
2014/5/13,0.3559,0,-0.4508,,,0.2957,0.9624,-0.3223,-0.7968,-1.3096,0.4545,,1.2118,,0.7483,,,1.4712,0.8228,0.5357,0.4015,0.9072,0.7091,,2147684928,3979537477,11981886530,,,2394200597,8593376400,2659220071,2463060570,8091026400,2858856000,,21.8557,36.3045,40.5187,,,-25.6164,375.0385,54.6508,528.8902,33.3131,64.917,,2.319,3.0753,2.895,,,4.6127,4.1033,6.6629,4.071,3.9218,3.9482,,4.0018,9.3742,7.8498,,,2.4447,8.1709,5.7152,3.0483,2.6884,2.976,
2014/5/14,-0.1773,0,-0.6038,,,-0.8354,-1.1265,0.5721,-0.4016,3.0786,-0.6582,,0.7399,,0.5507,,,0.5026,0.474,0.5952,0.2583,1.3624,0.6604,,2143876976,3979537477,11909543064,,,2374199904,8496570600,2674434514,2453168761,8340113200,2840040000,,21.817,36.3045,40.274,,,-25.4024,370.8136,54.9635,526.7662,34.3387,64.4897,,2.3149,3.0753,2.8775,,,4.5742,4.057,6.701,4.0546,4.0425,3.9222,,3.9947,9.3742,7.8024,,,2.4243,8.0789,5.7479,3.036,2.7711,2.9564,
2014/5/15,-1.1545,0,-1.5186,,,-0.1982,1.227,-2.0777,-1.8817,-2.1627,-0.9938,,1.3858,,1.0923,,,1.4258,1.3258,0.6813,0.3505,1.182,0.7918,,2119125288,3979537477,11728684399,,,2369493859,8600823000,2618868721,2407006983,8159740000,2811816000,,21.5651,36.3045,39.6624,,,-25.352,375.3635,53.8215,516.8539,33.596,63.8488,,2.2882,3.0753,2.8338,,,4.5651,4.1068,6.5618,3.9783,3.9551,3.8832,,3.9486,9.3742,7.6839,,,2.4195,8.178,5.6285,2.9789,2.7112,2.9271,
2014/5/16,-0.1797,0,-1.2336,,,-0.4965,-0.6926,2.9048,-0.274,0.8421,-1.8821,,0.9301,,1.0944,,,0.4193,0.7104,1.0611,0.1253,0.9312,0.6707,,2115317336,3979537477,11583997468,,,2357728745,8541250200,2694940937,2400412444,8228453600,2758896000,,21.5263,36.3045,39.1732,,,-25.2261,372.7636,55.3849,515.4379,33.8789,62.6472,,2.2841,3.0753,2.7989,,,4.5425,4.0784,6.7524,3.9674,3.9884,3.8101,,3.9415,9.3742,7.5891,,,2.4075,8.1214,5.792,2.9708,2.734,2.872,
2014/5/19,0,0,-0.7026,,,0.1996,-0.1744,2.7491,2.0604,-2.3486,-3.3248,,0.8125,,0.6409,,,0.5274,0.6685,1.302,0.3105,0.7843,0.9582,,2115317336,3946484840,11502611069,,,2362434791,8526357000,2769028661,2449871491,8035196600,3100402267,,21.5263,36.003,38.8979,,,-25.2765,372.1136,56.9075,526.0582,33.0832,60.5643,,2.2841,3.0498,2.7792,,,4.5515,4.0713,6.938,4.0492,3.8947,3.6834,,3.9415,9.2963,7.5358,,,2.4123,8.1072,5.9512,3.032,2.6698,2.7765,
2014/5/20,-0.36,0,1.1792,,,-0.996,-1.2227,10.0096,1.8843,0.4836,0.8377,,0.8199,,0.6047,,,0.8311,0.6628,4.9423,0.4505,0.3121,1.1522,,2107701432,3946484840,11638255067,,,2338904564,8422104600,3046196126,2496033269,8031760920,3126375655,,21.4488,36.003,39.3566,,,-25.0247,367.5637,62.6037,535.9704,33.0691,61.0716,,2.2758,3.0498,2.812,,,4.5062,4.0215,7.6325,4.1254,3.8931,3.7143,,3.9273,9.2963,7.6246,,,2.3882,8.0081,6.5469,3.0891,2.6687,2.7997,
